Interaction;Value;Percentage_Contribution
bandWidthBB <-> bearish_ask_abs_ratio_abv;19.2999;0.0206
bull_imbalance_high_0 <-> bullish_reversal_force;19.2922;0.0206
bearish_bid_score <-> perct_VA11P;19.2789;0.0206
perct_VA6P <-> bearish_extrem_vs_rest_activity_extrem;19.2718;0.0206
bearish_repeat_ticks_ratio_extrem <-> bull_imbalance_low_2;19.2681;0.0206
poc_diff_ratio_6P_11P <-> bearish_ask_score;19.2670;0.0206
bearish_extrem_revIntensity_ratio_extrem <-> pocDeltaPocVolRatio;19.2644;0.0206
poc_diff_ratio_6P_16P <-> bearish_extrem_abs_ratio_extrem;19.2561;0.0205
bearish_abs_diff_abv <-> bullish_imnbScore_score;19.2560;0.0205
diffPriceClose_VA6PvaH <-> diffVolDelta_0_1Ratio;19.2543;0.0205
perct_VA11P <-> diffLowPrice_0_5;19.2533;0.0205
overlap_ratio_VA_6P_21P <-> bearish_absorption_intensity_repeat_count;19.2455;0.0205
bearish_bid_abs_ratio_abv <-> overlap_ratio_VA_6P_11P;19.2244;0.0205
diffHighPrice_0_3 <-> perct_VA16P;19.2214;0.0205
bullish_dsc_ask_bid_imbalance <-> bearish_combined_pressure;19.2054;0.0205
diffVolCandle_0_1Ratio <-> bull_imbalance_high_1;19.2005;0.0205
bearish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_4;19.1895;0.0205
bullish_combined_pressure <-> bullish_absorption_score;19.1768;0.0205
diffPriceClose_VA6PPoc <-> diffPriceCloseVWAP;19.1715;0.0205
diffPriceCloseVWAP <-> diffHighPrice_0_5;19.1551;0.0204
diffPriceClosePoc_0_2 <-> poc_diff_6P_21P;19.1465;0.0204
diffPriceClosePoc_0_2 <-> diffHighPrice_0_4;19.1304;0.0204
price_volume_dynamic <-> diffPriceClosePoc_0_4;19.1243;0.0204
bear_imbalance_low_1 <-> ratioDeltaAbv;19.1196;0.0204
ratioDeltaAbv <-> bull_imbalance_high_1;19.1176;0.0204
bullish_asc_dsc_ratio <-> bearish_asc_ask_bid_imbalance;19.1091;0.0204
bearish_extrem_revIntensity_ratio_extrem <-> overlap_ratio_VA_6P_16P;19.1041;0.0204
bearish_imnbScore_score <-> perct_VA21P;19.1023;0.0204
cumDiffVolDeltaRatio <-> deltaTimestampOpeningSection5min;19.0948;0.0204
VolCandleMeanxRatio <-> bull_imbalance_high_0;19.0944;0.0204
perct_VA11P <-> overlap_ratio_VA_6P_11P;19.0937;0.0204
bearish_combined_pressure <-> diffPriceClosePoc_0_5;19.0925;0.0204
perct_VA16P <-> absorption_intensity_repeat_bullish_vol;19.0918;0.0204
price_volume_dynamic <-> count_blw_tot_ratio;19.0876;0.0204
bearish_repeat_ticks_ratio_extrem <-> naked_poc_dist_above;19.0744;0.0203
bull_imbalance_low_3 <-> bullish_dsc_ask_bid_delta_imbalance;19.0538;0.0203
diffPriceClose_VA21PPoc <-> diffVolDelta_0_1Ratio;19.0424;0.0203
bull_imbalance_high_2 <-> bullish_combined_pressure;19.0413;0.0203
bullish_imbalance_evolution <-> atr;19.0409;0.0203
bull_imbalance_low_2 <-> bearish_ask_score;19.0352;0.0203
diffLowPrice_0_5 <-> bearish_extrem_abs_ratio_extrem;19.0343;0.0203
perct_VA6P <-> extrem_asc_dsc_comparison_bearish_extrem;19.0304;0.0203
bear_imbalance_high_1 <-> ratio_delta_vol_VA21P;19.0300;0.0203
diffHighPrice_0_3 <-> bullish_bid_ratio;19.0257;0.0203
perct_VA16P <-> diffHighPrice_0_4;19.0190;0.0203
deltaTimestampOpeningSection30min <-> diffVolCandle_0_1Ratio;19.0101;0.0203
diffVolDelta_0_1Ratio <-> bullish_repeatAskBid_ratio;19.0091;0.0203
bearish_absorption_intensity_repeat_count <-> bearish_dsc_ask_bid_imbalance;18.9989;0.0203
cumDiffVolDeltaRatio <-> bear_imbalance_low_0;18.9979;0.0203
bearish_ask_score <-> bearish_extrem_revIntensity_ratio_extrem;18.9881;0.0203
bullish_ask_score <-> cumDiffVolDeltaRatio;18.9827;0.0203
bullish_asc_ask_bid_imbalance <-> VolPocVolCandleRatio;18.9675;0.0202
diffVolCandle_0_1Ratio <-> bearish_repeatAskBid_ratio;18.9671;0.0202
bearish_ask_score <-> diffPriceClosePoc_0_4;18.9664;0.0202
diffVolDelta_0_1Ratio <-> bear_imbalance_low_2;18.9662;0.0202
bullish_asc_ask_bid_delta_imbalance <-> diffVolCandle_0_1Ratio;18.9590;0.0202
VolCandleMeanxRatio <-> diffPriceClosePoc_0_1;18.9555;0.0202
bullish_absorption_score <-> bull_imbalance_low_3;18.9509;0.0202
diffPriceClose_VA16PvaL <-> perct_VA11P;18.9332;0.0202
bear_imbalance_low_2 <-> cumDiffVolDeltaRatio;18.9305;0.0202
bull_imbalance_high_0 <-> range_strength_5_23;18.9245;0.0202
perct_VA21P <-> extrem_asc_dsc_comparison_bearish_extrem;18.9233;0.0202
bullish_asc_ask_bid_imbalance <-> vol_volatility_score;18.9152;0.0202
imbalance_score_low <-> ratio_delta_vol_VA16P;18.9018;0.0202
bearish_extrem_dsc_ratio_extrem <-> bullish_imbalance_evolution;18.8970;0.0202
poc_diff_ratio_11P_21P <-> bearish_absorption_intensity_repeat_count;18.8915;0.0202
extrem_asc_dsc_comparison_bearish_extrem <-> bearish_absorption_score;18.8834;0.0201
bearish_combined_pressure <-> bullish_asc_ask_bid_delta_imbalance;18.8832;0.0201
extrem_zone_significance_bearish_extrem <-> overlap_ratio_VA_6P_21P;18.8745;0.0201
bull_imbalance_high_2 <-> ratio_delta_vol_VA16P;18.8730;0.0201
bearish_absorption_intensity_repeat_count <-> diffHighPrice_0_4;18.8586;0.0201
price_volume_dynamic <-> bullish_absorption_ratio;18.8248;0.0201
bullish_asc_ask_bid_delta_imbalance <-> extrem_asc_dsc_comparison_bearish_extrem;18.8201;0.0201
bullish_absorption_score <-> bearish_absorption_score;18.7839;0.0200
diffVolCandle_0_1Ratio <-> range_strength_5_23;18.7823;0.0200
extrem_asc_ratio_bearish_extrem <-> overlap_ratio_VA_6P_21P;18.7738;0.0200
diffPriceClose_VA11PvaL <-> cumDiffVolDeltaRatio;18.7697;0.0200
bearish_extrem_abs_ratio_extrem <-> ratio_delta_vol_VA6P;18.7667;0.0200
bullish_dsc_dynamics <-> bullish_asc_ask_bid_delta_imbalance;18.7594;0.0200
bearish_abs_diff_abv <-> diffPriceClosePoc_0_5;18.7594;0.0200
bearish_ask_bid_ratio <-> vol_volatility_score;18.7551;0.0200
absorption_intensity_repeat_bearish_vol <-> ratioDeltaBlw;18.7456;0.0200
market_regimeADX <-> bullish_imnbScore_score;18.7238;0.0200
bearish_reversal_force <-> bear_imbalance_high_3;18.7226;0.0200
bearish_extrem_dsc_ratio_extrem <-> diffPriceClosePoc_0_5;18.7098;0.0200
VolCandleMeanxRatio <-> price_volume_dynamic;18.6865;0.0199
absorption_intensity_repeat_bullish_vol <-> bearish_extrem_revIntensity_ratio_extrem;18.6799;0.0199
bullish_absorption_ratio <-> perct_VA11P;18.6745;0.0199
bullish_bid_abs_ratio_blw <-> bullish_asc_ask_bid_imbalance;18.6744;0.0199
bearish_reversal_force <-> bullish_absorption_score;18.6601;0.0199
bullish_bid_score <-> bear_imbalance_high_3;18.6579;0.0199
bullish_imnbScore_score <-> imbalance_score_high;18.6478;0.0199
bearish_ask_ratio <-> extrem_asc_ratio_bearish_extrem;18.6408;0.0199
perct_VA11P <-> poc_diff_11P_21P;18.6363;0.0199
perct_VA16P <-> ratio_delta_vol_VA6P;18.6294;0.0199
diffVolDelta_0_1Ratio <-> bear_imbalance_high_2;18.6097;0.0199
extrem_asc_dsc_comparison_bearish_extrem <-> bearish_ask_ratio;18.6082;0.0199
bearish_absorption_score <-> bearish_absorption_intensity_repeat_count;18.6054;0.0198
bearish_repeatAskBid_ratio <-> poc_diff_11P_21P;18.6040;0.0198
bearish_extrem_pressure_ratio_extrem <-> bull_imbalance_high_0;18.5903;0.0198
poc_diff_6P_11P <-> bearish_dsc_ask_bid_delta_imbalance;18.5830;0.0198
ratio_delta_vol_VA16P <-> bearish_absorption_intensity_repeat_count;18.5782;0.0198
bear_imbalance_low_1 <-> diffPriceClosePoc_0_0;18.5746;0.0198
perct_VA11P <-> bullish_bid_ratio;18.5550;0.0198
overlap_ratio_VA_6P_11P <-> bear_imbalance_low_0;18.5540;0.0198
bearish_ask_abs_ratio_abv <-> bearish_combined_pressure;18.5435;0.0198
perct_VA16P <-> bear_imbalance_high_2;18.5364;0.0198
perct_VA16P <-> deltaTimestampOpeningSection30min;18.5117;0.0197
perct_VA11P <-> bearish_bid_abs_ratio_abv;18.4962;0.0197
perct_VA6P <-> bear_imbalance_high_3;18.4902;0.0197
count_AbvBlw_asym_ratio <-> diffPriceCloseVWAP;18.4822;0.0197
diffLowPrice_0_3 <-> ratio_delta_vol_VA16P;18.4799;0.0197
perct_VA11P <-> bandWidthBB;18.4397;0.0197
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceCloseVWAP;18.4349;0.0197
extrem_asc_dsc_comparison_bearish_extrem <-> overlap_ratio_VA_6P_16P;18.4298;0.0197
bearish_absorption_ratio <-> diffLowPrice_0_5;18.4257;0.0197
bullish_asc_dynamics <-> absorption_intensity_repeat_bullish_vol;18.3991;0.0196
poc_diff_ratio_6P_16P <-> bearish_extrem_revIntensity_ratio_extrem;18.3928;0.0196
bearish_extrem_pressure_ratio_extrem <-> market_regimeADX;18.3846;0.0196
bear_imbalance_high_2 <-> bull_imbalance_low_2;18.3761;0.0196
bullish_dsc_dynamics <-> perct_VA11P;18.3671;0.0196
bullish_absorption_ratio <-> bear_imbalance_high_2;18.3623;0.0196
bearish_dsc_ask_bid_imbalance <-> diffPriceClose_VA16PPoc;18.3543;0.0196
diffPriceCloseVWAP <-> cumDiffVolDeltaRatio;18.3533;0.0196
bearish_imbalance_evolution <-> bearish_dsc_ask_bid_delta_imbalance;18.3519;0.0196
perct_VA21P <-> bear_imbalance_high_2;18.3504;0.0196
overlap_ratio_VA_6P_11P <-> diffVolCandle_0_1Ratio;18.3497;0.0196
bearish_extrem_dsc_ratio_extrem <-> bearish_asc_ask_bid_imbalance;18.3356;0.0196
bearish_ask_score <-> extrem_zone_significance_bearish_extrem;18.3338;0.0196
extrem_asc_dsc_comparison_bearish_extrem <-> bull_imbalance_low_1;18.3284;0.0196
bullish_bid_abs_ratio_blw <-> diffPriceCloseVWAP;18.3220;0.0195
diffPriceClose_VA6PvaH <-> ratio_delta_vol_VA11P;18.3149;0.0195
extrem_asc_ratio_bearish_extrem <-> bull_imbalance_high_0;18.3035;0.0195
bearish_repeatAskBid_ratio <-> bull_imbalance_high_1;18.2965;0.0195
perct_VA16P <-> perct_VA6P;18.2932;0.0195
perct_VA6P <-> bearish_extrem_dsc_ratio_extrem;18.2844;0.0195
diffLowPrice_0_2 <-> diffLowPrice_0_5;18.2839;0.0195
bear_imbalance_low_0 <-> diffPriceClose_VA11PvaH;18.2601;0.0195
price_volume_dynamic <-> bearish_imnbScore_score;18.2436;0.0195
bear_imbalance_high_1 <-> overlap_ratio_VA_11P_21P;18.2327;0.0195
perct_VA6P <-> bear_imbalance_high_2;18.2312;0.0194
bearish_ask_ratio <-> diffHighPrice_0_3;18.2278;0.0194
diffPriceClosePoc_0_4 <-> diffVolDelta_0_1Ratio;18.2215;0.0194
bearish_extrem_pressure_ratio_extrem <-> overlap_ratio_VA_6P_11P;18.2174;0.0194
diffPriceClose_VA6PvaH <-> overlap_ratio_VA_11P_21P;18.1989;0.0194
price_volume_dynamic <-> deltaTimestampOpeningSection1min;18.1979;0.0194
ratioDeltaAbv <-> bandWidthBB;18.1967;0.0194
bearish_extrem_revIntensity_ratio_extrem <-> range_strength_5_23;18.1942;0.0194
bear_imbalance_low_1 <-> perct_VA6P;18.1889;0.0194
ratio_delta_vol_VA6P <-> pocDeltaPocVolRatio;18.1837;0.0194
bearish_extrem_pressure_ratio_extrem <-> bearish_market_context_score;18.1800;0.0194
diffPriceClose_VA11PvaH <-> poc_diff_6P_21P;18.1768;0.0194
perct_VA16P <-> naked_poc_dist_below;18.1746;0.0194
bearish_ask_abs_ratio_abv <-> bull_imbalance_high_1;18.1644;0.0194
diffPriceClose_VA6PvaL <-> bearish_extrem_abs_ratio_extrem;18.1634;0.0194
bearish_absorption_intensity_repeat_count <-> vol_volatility_score;18.1610;0.0194
bullish_asc_ask_bid_delta_imbalance <-> bullish_combined_pressure;18.1562;0.0194
market_regimeADX <-> diffHighPrice_0_3;18.1517;0.0194
diffPriceCloseVWAP <-> bear_imbalance_low_0;18.1472;0.0194
bull_imbalance_low_2 <-> bearish_asc_dynamics;18.1380;0.0193
bearish_ask_abs_ratio_abv <-> bull_imbalance_low_2;18.1284;0.0193
bearish_dsc_ask_bid_delta_imbalance <-> bullish_asc_ask_bid_imbalance;18.1202;0.0193
diffPriceClose_VA6PPoc <-> bearish_reversal_force;18.1015;0.0193
diffPriceCloseVWAP <-> bear_imbalance_high_3;18.0981;0.0193
deltaTimestampOpeningSection5min <-> bearish_extrem_abs_ratio_extrem;18.0911;0.0193
bullish_repeatAskBid_ratio <-> bearish_bid_score;18.0825;0.0193
bearish_extrem_abs_ratio_extrem <-> bullish_bid_score;18.0822;0.0193
cumDiffVolDeltaRatio <-> bullish_combined_pressure;18.0821;0.0193
diffVolDelta_0_1Ratio <-> ratio_delta_vol_VA21P;18.0805;0.0193
diffVolDelta_0_1Ratio <-> bearish_absorption_score;18.0772;0.0193
bearish_bid_score <-> ratio_delta_vol_VA6P;18.0719;0.0193
bearish_ask_score <-> overlap_ratio_VA_6P_11P;18.0529;0.0193
perct_VA6P <-> overlap_ratio_VA_11P_21P;18.0435;0.0192
bull_imbalance_low_3 <-> bearish_ask_ratio;18.0325;0.0192
diffPriceClose_VA16PvaH <-> range_strength_5_23;18.0229;0.0192
overlap_ratio_VA_6P_11P <-> diffVolDelta_0_1Ratio;18.0210;0.0192
diffPriceClose_VA6PvaL <-> vol_volatility_score;18.0191;0.0192
bearish_bid_score <-> bearish_extrem_pressure_ratio_extrem;18.0183;0.0192
bearish_abs_diff_abv <-> overlap_ratio_VA_6P_16P;18.0041;0.0192
bearish_extrem_vs_rest_activity_extrem <-> diffHighPrice_0_1;18.0036;0.0192
bullish_abs_diff_blw <-> bearish_extrem_revIntensity_ratio_extrem;18.0015;0.0192
bearish_asc_ask_bid_delta_imbalance <-> bearish_absorption_ratio;17.9986;0.0192
bearish_combined_pressure <-> bearish_dsc_dynamics;17.9972;0.0192
bearish_extrem_zone_volume_ratio_extrem <-> market_regimeADX;17.9836;0.0192
perct_VA11P <-> bear_imbalance_high_2;17.9815;0.0192
bearish_repeat_ticks_ratio_extrem <-> bullish_combined_pressure;17.9775;0.0192
diffVolCandle_0_1Ratio <-> perctBB;17.9743;0.0192
price_volume_dynamic <-> diffPriceClose_VA21PvaL;17.9723;0.0192
bearish_extrem_abs_ratio_extrem <-> bearish_abs_diff_abv;17.9553;0.0192
cumDiffVolDeltaRatio <-> bearish_extrem_revIntensity_ratio_extrem;17.9531;0.0192
bearish_absorption_ratio <-> diffHighPrice_0_5;17.9513;0.0192
bullish_imbalance_evolution <-> poc_diff_ratio_11P_21P;17.9483;0.0191
diffLowPrice_0_2 <-> diffVolCandle_0_1Ratio;17.9412;0.0191
bull_imbalance_low_3 <-> extrem_ask_bid_imbalance_bearish_extrem;17.9335;0.0191
ratio_delta_vol_VA16P <-> diffHighPrice_0_4;17.9191;0.0191
bearish_absorption_ratio <-> extrem_ask_bid_imbalance_bearish_extrem;17.9179;0.0191
perct_VA21P <-> bullish_bid_score;17.9128;0.0191
bear_imbalance_high_1 <-> bearish_dsc_ask_bid_imbalance;17.9062;0.0191
perct_VA11P <-> diffPriceClose_VA16PvaH;17.9040;0.0191
naked_poc_dist_above <-> ratio_delta_vol_VA11P;17.8967;0.0191
perct_VA16P <-> bear_imbalance_low_0;17.8918;0.0191
diffPriceClosePoc_0_4 <-> bearish_asc_ask_bid_imbalance;17.8634;0.0191
bearish_imnbScore_score <-> bearish_abs_diff_abv;17.8631;0.0191
bull_imbalance_high_1 <-> absorption_intensity_repeat_bearish_vol;17.8571;0.0190
bearish_ask_score <-> pocDeltaPocVolRatio;17.8380;0.0190
ratio_delta_vol_VA21P <-> price_volume_dynamic;17.8310;0.0190
bearish_asc_dynamics <-> diffPriceClose_VA6PvaL;17.8253;0.0190
diffPriceClose_VA11PvaH <-> absorption_intensity_repeat_bullish_vol;17.8225;0.0190
bear_imbalance_high_2 <-> extrem_asc_dsc_comparison_bearish_extrem;17.8102;0.0190
bearish_repeatAskBid_ratio <-> perctBB;17.8069;0.0190
diffPriceClose_VA11PvaH <-> ratio_delta_vol_VA11P;17.7740;0.0190
diffPriceClose_VA11PvaH <-> bearish_abs_diff_abv;17.7736;0.0190
bearish_ask_score <-> bull_imbalance_high_0;17.7716;0.0190
bull_imbalance_low_3 <-> overlap_ratio_VA_11P_21P;17.7702;0.0190
bullish_market_context_score <-> perct_VA11P;17.7682;0.0190
bearish_dsc_ask_bid_imbalance <-> bearish_extrem_dsc_ratio_extrem;17.7629;0.0189
bullish_imnbScore_score <-> bull_imbalance_low_3;17.7627;0.0189
bearish_abs_diff_abv <-> imbalance_score_low;17.7555;0.0189
overlap_ratio_VA_11P_21P <-> cumDiffVolDeltaRatio;17.7449;0.0189
bullish_asc_ask_bid_imbalance <-> ratio_delta_vol_VA11P;17.7375;0.0189
deltaTimestampOpeningSection30min <-> vol_volatility_score;17.7363;0.0189
perct_VA6P <-> deltaTimestampOpeningSection1min;17.7332;0.0189
market_regimeADX <-> bullish_dsc_dynamics;17.7267;0.0189
absorption_intensity_repeat_bullish_vol <-> bearish_extrem_dsc_ratio_extrem;17.7123;0.0189
diffPriceClose_VA21PPoc <-> bearish_extrem_pressure_ratio_extrem;17.7010;0.0189
bullish_ask_score <-> bearish_asc_ask_bid_imbalance;17.6813;0.0189
diffPriceClosePoc_0_4 <-> diffPriceCloseVWAP;17.6643;0.0188
diffHighPrice_0_4 <-> diffLowPrice_0_2;17.6628;0.0188
atr <-> bearish_asc_ask_bid_imbalance;17.6541;0.0188
VolPocVolCandleRatio <-> extrem_asc_dsc_comparison_bearish_extrem;17.6513;0.0188
bearish_extrem_pressure_ratio_extrem <-> naked_poc_dist_above;17.6497;0.0188
bear_imbalance_high_3 <-> diffVolCandle_0_1Ratio;17.6354;0.0188
extrem_asc_dsc_comparison_bearish_extrem <-> bearish_asc_ask_bid_imbalance;17.6289;0.0188
overlap_ratio_VA_11P_21P <-> bearish_combined_pressure;17.6206;0.0188
bullish_absorption_intensity_repeat_count <-> perct_VA11P;17.6162;0.0188
perct_VA11P <-> perct_VA21P;17.6123;0.0188
price_volume_dynamic <-> bearish_asc_dsc_ratio;17.6121;0.0188
naked_poc_dist_below <-> bearish_dsc_ask_bid_delta_imbalance;17.5930;0.0188
diffHighPrice_0_4 <-> bearish_dsc_dynamics;17.5771;0.0188
bearish_absorption_ratio <-> diffVolCandle_0_1Ratio;17.5666;0.0187
bullish_bid_ratio <-> diffPriceClose_VA16PvaH;17.5612;0.0187
perct_VA11P <-> poc_diff_ratio_6P_21P;17.5574;0.0187
bear_imbalance_low_0 <-> VolAbv_vol_ratio;17.5423;0.0187
ratio_delta_vol_VA21P <-> overlap_ratio_VA_6P_21P;17.5397;0.0187
poc_diff_ratio_6P_21P <-> price_volume_dynamic;17.5378;0.0187
bullish_repeatAskBid_ratio <-> bullish_combined_pressure;17.5356;0.0187
bearish_extrem_revIntensity_ratio_extrem <-> bearish_combined_pressure;17.5316;0.0187
bull_imbalance_high_0 <-> bear_imbalance_low_1;17.5259;0.0187
count_blw_tot_ratio <-> bullish_absorption_score;17.5246;0.0187
diffPriceCloseVWAP <-> bull_imbalance_high_0;17.5183;0.0187
pocDeltaPocVolRatio <-> bullish_absorption_score;17.5174;0.0187
perct_VA16P <-> bullish_abs_diff_blw;17.5148;0.0187
bull_imbalance_high_2 <-> bearish_extrem_revIntensity_ratio_extrem;17.5075;0.0187
bearish_dsc_ask_bid_delta_imbalance <-> diffVolCandle_0_1Ratio;17.5006;0.0187
bear_imbalance_high_3 <-> bull_imbalance_high_2;17.4817;0.0186
bearish_bid_score <-> bearish_absorption_intensity_repeat_count;17.4675;0.0186
bullish_repeatAskBid_ratio <-> bull_imbalance_low_2;17.4607;0.0186
perct_VA6P <-> bearish_absorption_ratio;17.4501;0.0186
ratio_delta_vol_VA6P <-> bear_imbalance_high_2;17.4309;0.0186
poc_diff_ratio_11P_21P <-> range_strength_10_32;17.4272;0.0186
perct_VA6P <-> perctBB;17.4167;0.0186
diffVolCandle_0_1Ratio <-> poc_diff_6P_21P;17.4149;0.0186
diffHighPrice_0_4 <-> range_strength_10_32;17.4084;0.0186
bearish_repeatAskBid_ratio <-> bullish_imnbScore_score;17.4020;0.0186
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_5;17.3881;0.0185
bullish_imbalance_evolution <-> bull_imbalance_low_2;17.3857;0.0185
bearish_market_context_score <-> bearish_combined_pressure;17.3750;0.0185
perct_VA11P <-> range_strength_10_32;17.3741;0.0185
bearish_extrem_zone_volume_ratio_extrem <-> bearish_ask_bid_ratio;17.3639;0.0185
diffHighPrice_0_5 <-> bearish_market_context_score;17.3631;0.0185
bear_imbalance_high_3 <-> bearish_absorption_score;17.3538;0.0185
diffVolCandle_0_1Ratio <-> bear_imbalance_high_1;17.3522;0.0185
bear_imbalance_high_2 <-> overlap_ratio_VA_11P_21P;17.3501;0.0185
diffHighPrice_0_4 <-> imbalance_score_low;17.3430;0.0185
bullish_imnbScore_score <-> perct_VA11P;17.3388;0.0185
market_regimeADX <-> bearish_ask_score;17.3353;0.0185
imbalance_score_high <-> bearish_extrem_revIntensity_ratio_extrem;17.3317;0.0185
absorption_intensity_repeat_bullish_vol <-> ratioDeltaBlw;17.3082;0.0185
market_regimeADX <-> bullish_combined_pressure;17.3030;0.0185
diffHighPrice_0_4 <-> bull_imbalance_high_0;17.2953;0.0185
bearish_extrem_abs_ratio_extrem <-> vol_volatility_score;17.2947;0.0184
diffPriceClose_VA16PvaL <-> market_regimeADX;17.2906;0.0184
perct_VA6P <-> poc_diff_ratio_6P_16P;17.2769;0.0184
poc_diff_6P_21P <-> bear_imbalance_low_0;17.2713;0.0184
bearish_dsc_ask_bid_delta_imbalance <-> bullish_market_context_score;17.2711;0.0184
pocDeltaPocVolRatio <-> bullish_absorption_intensity_repeat_count;17.2525;0.0184
bear_imbalance_high_1 <-> range_strength_10_32;17.2482;0.0184
bearish_absorption_score <-> ratio_delta_vol_VA21P;17.2474;0.0184
range_strength_5_23 <-> bullish_ask_ratio;17.2420;0.0184
bearish_asc_ask_bid_delta_imbalance <-> bearish_abs_diff_abv;17.2372;0.0184
poc_diff_ratio_6P_21P <-> bearish_absorption_score;17.2305;0.0184
bear_imbalance_high_1 <-> bearish_continuation_vs_reversal_extrem;17.2145;0.0184
bearish_combined_pressure <-> bearish_ask_score;17.2079;0.0184
VolCandleMeanxRatio <-> bullish_combined_pressure;17.1993;0.0183
bearish_extrem_vs_rest_activity_extrem <-> diffPriceClosePoc_0_1;17.1976;0.0183
bearish_asc_dynamics <-> cumDiffVolDeltaRatio;17.1973;0.0183
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA11PvaH;17.1958;0.0183
perct_VA21P <-> bearish_ask_score;17.1854;0.0183
naked_poc_dist_below <-> perct_VA11P;17.1703;0.0183
bearish_repeat_ticks_ratio_extrem <-> bullish_bid_score;17.1623;0.0183
bullish_absorption_score <-> perct_VA21P;17.1540;0.0183
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PvaL;17.1491;0.0183
diffPriceClosePoc_0_4 <-> poc_diff_6P_21P;17.1489;0.0183
overlap_ratio_VA_6P_21P <-> bullish_absorption_score;17.1430;0.0183
bearish_repeat_ticks_ratio_extrem <-> bearish_absorption_score;17.1390;0.0183
bearish_abs_diff_abv <-> deltaTimestampOpeningSection30min;17.1355;0.0183
bearish_asc_dsc_ratio <-> naked_poc_dist_above;17.1258;0.0183
poc_diff_6P_21P <-> diffPriceCloseVWAP;17.1168;0.0183
overlap_ratio_VA_6P_21P <-> bullish_asc_dsc_ratio;17.0966;0.0182
bullish_bid_score <-> bearish_asc_ask_bid_delta_imbalance;17.0965;0.0182
overlap_ratio_VA_6P_11P <-> price_volume_dynamic;17.0946;0.0182
bearish_combined_pressure <-> diffPriceClose_VA16PvaH;17.0710;0.0182
bearish_dsc_dynamics <-> bullish_repeatAskBid_ratio;17.0652;0.0182
bear_imbalance_high_2 <-> diffPriceClose_VA6PvaH;17.0632;0.0182
bearish_dsc_ask_bid_imbalance <-> diffPriceClose_VA21PPoc;17.0550;0.0182
bear_imbalance_high_3 <-> pocDeltaPocVolRatio;17.0386;0.0182
perct_VA21P <-> VolPocVolCandleRatio;17.0328;0.0182
diffLowPrice_0_3 <-> bearish_bid_score;17.0243;0.0182
poc_diff_ratio_6P_11P <-> deltaTimestampOpeningSection1min;17.0114;0.0181
deltaTimestampOpeningSection5min <-> bullish_dsc_ask_bid_delta_imbalance;16.9992;0.0181
bear_imbalance_low_1 <-> ratio_delta_vol_VA11P;16.9919;0.0181
diffVolDelta_0_1Ratio <-> ratio_delta_vol_VA16P;16.9904;0.0181
bearish_extrem_dsc_ratio_extrem <-> bearish_extrem_abs_ratio_extrem;16.9828;0.0181
bear_imbalance_high_3 <-> bear_imbalance_low_0;16.9776;0.0181
bearish_dsc_ask_bid_delta_imbalance <-> bearish_ask_abs_ratio_abv;16.9768;0.0181
